id_material,nombre,compuesto_quimico,aplicacion,fecha_creacion,id_experimento,id_propiedad,temperatura_prueba,presion_aplicada,duracion_experimento,resistencia,elasticidad,conductividad_termica,densidad,diametro_nanoparticulas,espesor_capa,capacidad_absorcion_luz,prediction,features_json
507,Nanopartículas de óxido de terbio,Nanopartículas de óxido de zinc (ZnO),Revestimientos protectores,2024-08-04,507,507,8.808594752504872,8.24475295288532,3.0491668979285165,3.0453571801120924,2.5654573381772825,2.6862427565996376,3.427932352510521,2.364991378739639,3.017726712764073,4.607788367413268,1,"[3.0453571801120924,2.5654573381772825,2.6862427565996376]"
508,Fullerenos,Nanopartículas de óxido de terbio (Tb₄O₇),Adsorción y catálisis,2024-03-10,508,508,9.486178964236016,7.376884221002654,3.987372097291137,2.0763798955309722,4.5272776556069685,1.2465163603710614,3.2067754265421,2.436657784155992,3.017726712764073,5.546411923738193,0,"[2.0763798955309722,4.5272776556069685,1.2465163603710614]"
509,Nanocompuestos,Nanopartículas de óxido de disprosio (Dy₂O₃),Imanes,2024-05-13,509,509,9.824971070101588,6.075081123178657,3.987372097291137,5.67543838111799,3.772731379672474,1.539447705058261,1.9904123337157862,2.7949898112377554,1.5088633563820364,6.826353136908545,2,"[5.67543838111799,3.772731379672474,1.539447705058261]"
510,Nanopartículas de óxido de hafnio,Nanopartículas de óxido de tulio (Tm₂O₃),Antibacterianos,2024-04-26,510,510,9.824971070101588,5.207212391295991,2.345512998406551,4.70646109653687,4.225459145233171,2.879452792457152,2.211569259684207,1.1466624866616433,1.005908904254691,6.997011965331259,1,"[4.70646109653687,4.225459145233171,2.879452792457152]"
511,Nanopartículas de óxido de prometio,Nanopartículas de óxido de níquel (NiO),Refuerzo en materiales compuestos,2023-12-13,511,511,11.180139493563876,8.24475295288532,4.691025996813102,4.1527597910619445,7.545462759344948,0.9473524338820066,2.8197508060973635,3.941652297899399,2.371070988600343,5.461082509526836,0,"[4.1527597910619445,7.545462759344948,0.9473524338820066]"
512,Nanodiamantes,Nanopartículas de óxido de tulio (Tm₂O₃),Fósforos,2024-02-22,512,512,10.16376317596716,7.810818586943987,4.925577296653757,2.906931853743361,3.923640634859373,1.2340511967673509,1.658676944763155,0.8599968649962324,2.011817808509382,4.778447195835982,0,"[2.906931853743361,3.923640634859373,1.2340511967673509]"
513,Nanoespumas,Fullerenos (C₆₀),Imanes,2024-01-06,513,513,11.180139493563876,6.075081123178657,3.0491668979285165,3.4606331592182866,4.225459145233171,1.539447705058261,1.5480984817789447,3.583320270817635,3.161427984800457,7.850306107444827,0,"[3.4606331592182866,4.225459145233171,1.539447705058261]"
514,Nanopartículas de óxido de tulio,Nanopartículas de óxido de europio (Eu₂O₃),Imanes,2024-09-04,514,514,10.502555281832732,6.509015489119989,3.987372097291137,3.73748381195575,3.621822124485575,3.1162909009276536,5.252476991749991,3.941652297899399,2.730324168691304,5.802400166372263,1,"[3.73748381195575,3.621822124485575,3.1162909009276536]"
515,Nanopartículas de óxido de praseodimio,Antimoneno (Sb),Imanes,2024-02-08,515,515,11.85772370529502,6.942949855061322,3.2837181977691716,4.014334464693213,5.885460952289059,1.377400578210023,1.7139661762552605,1.4333281083270542,0.8622076322183065,5.290423681104122,0,"[4.014334464693213,5.885460952289059,1.377400578210023]"
516,Nanopartículas de óxido de terbio,Nanopartículas de óxido de europio (Eu₂O₃),Refuerzo en materiales compuestos,2024-06-14,516,516,9.147386858370444,8.24475295288532,2.110961698565896,3.183782506480824,5.734551697102161,1.215353451361785,1.9904123337157862,1.1466624866616433,2.371070988600343,7.2530002079653295,0,"[3.183782506480824,5.734551697102161,1.215353451361785]"
517,Nanopartículas de óxido de tulio.,Puntos cuánticos de carbono ©,Tratamiento de aguas,2023-11-27,517,517,10.841347387698304,6.075081123178657,3.0491668979285165,6.229139686592917,4.074549890046272,1.0470737427116916,2.4327261856526277,2.2933249733232866,0.718506360181922,5.2050942668927656,2,"[6.229139686592917,4.074549890046272,1.0470737427116916]"
518,Nanopartículas de óxido de iterbio,Grafeno ©,Refuerzo en materiales compuestos,2024-02-23,518,518,10.16376317596716,6.942949855061322,4.221923397131792,2.4916558746371664,5.281823931541464,3.247175118766615,1.7139661762552605,1.0749960812452906,0.8622076322183065,6.2290472374290475,1,"[2.4916558746371664,5.281823931541464,3.247175118766615]"
519,Nanopartículas de óxido de samario,Nanopartículas de óxido de erbio (Er₂O₃),Revestimientos protectores,2024-03-27,519,519,9.147386858370444,6.075081123178657,2.8146155980878613,3.8759091383244813,4.678186910793868,0.6357233437892413,0.9952061668578931,3.0816554329031662,2.874025440727688,5.3757530953154795,0,"[3.8759091383244813,4.678186910793868,0.6357233437892413]"
520,Nanopartículas de óxido de magnesio,Nanomateriales cristalinos (null),Fósforos,2024-06-04,520,520,11.518931599429449,7.810818586943987,2.345512998406551,2.906931853743361,5.432733186728362,1.7326577409157755,2.930329269081574,3.7266530816503405,0.5748050881455377,6.485035480063118,0,"[2.906931853743361,5.432733186728362,1.7326577409157755]"
521,Nanoespumas,Nanopartículas de óxido de hafnio (HfO₂),Imanes,2024-07-10,521,521,11.180139493563876,8.24475295288532,2.345512998406551,3.5990584855870185,5.583642441915262,0.7790727252319134,2.211569259684207,1.4333281083270542,2.874025440727688,6.826353136908545,0,"[3.5990584855870185,5.583642441915262,0.7790727252319134]"
522,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de terbio (Tb₄O₇),Refuerzo en materiales compuestos,2023-12-15,522,522,9.824971070101588,7.376884221002654,3.5182694976098268,5.121737075643065,3.0181851037379794,2.1066126490270936,2.7091723431131536,2.0066593516578757,1.5088633563820364,5.63174133794955,2,"[5.121737075643065,3.0181851037379794,2.1066126490270936]"
523,Nanosheets de nitruro de boro,Nanopartículas de óxido de iterbio (Yb₂O₃),Adsorción y catálisis,2024-02-26,523,523,11.518931599429449,5.641146757237324,3.0491668979285165,3.8759091383244813,3.772731379672474,1.1654927969469424,1.5480984817789447,1.5766609191597596,0.359253180090961,6.399706065851761,0,"[3.8759091383244813,3.772731379672474,1.1654927969469424]"
524,Nanopartículas de óxido de europio,Nanopartículas de óxido de prometio (Pm₂O₃),Fósforos,2024-04-18,524,524,10.502555281832732,6.942949855061322,2.8146155980878613,5.537013054749259,4.37636840042007,3.247175118766615,3.3726431210184153,1.8633265408251702,0.7903569962001142,7.5943178648107565,1,"[5.537013054749259,4.37636840042007,3.247175118766615]"
525,Hidróxidos dobles laminares,Nanopartículas de óxido de gadolinio (Gd₂O₃),Imanes,2024-10-02,525,525,11.180139493563876,8.24475295288532,3.2837181977691716,5.3985877283805275,4.074549890046272,0.648188507392952,1.8245446392394706,2.2933249733232866,2.6584735326731117,4.607788367413268,2,"[5.3985877283805275,4.074549890046272,0.648188507392952]"
526,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de samario (Sm₂O₃),Imanes,2023-10-18,526,526,11.180139493563876,7.376884221002654,2.345512998406551,3.73748381195575,3.772731379672474,1.5145173778508398,2.211569259684207,1.4333281083270542,1.7962659004548052,6.14371782321769,0,"[3.73748381195575,3.772731379672474,1.5145173778508398]"
527,Nanopartículas de hierro,Nanopartículas de cerámica (null),Imanes,2024-03-30,527,527,9.824971070101588,5.641146757237324,4.221923397131792,3.4606331592182866,4.829096165980767,1.215353451361785,3.0409077320657847,3.869985892483046,0.8622076322183065,5.461082509526836,0,"[3.4606331592182866,4.829096165980767,1.215353451361785]"
528,Nanopartículas de óxido de prometio,Nanopartículas de óxido de lantano (La₂O₃),Refuerzo en materiales compuestos,2024-07-31,528,528,10.841347387698304,6.942949855061322,3.5182694976098268,3.3222078328495552,4.678186910793868,0.7728401434300581,1.9904123337157862,1.5049945137434069,1.2214608123092676,7.935635521656184,0,"[3.3222078328495552,4.678186910793868,0.7728401434300581]"
529,Grafeno,Puntos cuánticos de carbono ©,Fósforos,2023-11-04,529,529,9.147386858370444,5.641146757237324,3.752820797450482,5.3985877283805275,6.036370207475959,1.1654927969469424,3.870246204447362,1.218328892077996,1.5807139924002285,6.399706065851761,2,"[5.3985877283805275,6.036370207475959,1.1654927969469424]"
530,Nanopartículas de óxido de europio,Nanopartículas de celulosa (C₆H₁₀O₅),Imanes,2024-09-17,530,530,7.453426329042585,7.376884221002654,3.752820797450482,2.906931853743361,2.5654573381772825,1.2278186149654955,1.9904123337157862,3.5116538654012825,2.155519080545766,7.5943178648107565,0,"[2.906931853743361,2.5654573381772825,1.2278186149654955]"
531,Nanopartículas de óxido de praseodimio,Antimoneno (Sb),Imanes,2024-07-09,531,531,10.16376317596716,7.376884221002654,2.345512998406551,5.537013054749259,4.5272776556069685,3.1162909009276536,1.60338771327105,1.7916601354088175,2.4429216246185352,6.911682551119902,1,"[5.537013054749259,4.5272776556069685,3.1162909009276536]"
532,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de tulio (Tm₂O₃).,Refuerzo en materiales compuestos,2024-05-12,532,532,8.808594752504872,8.24475295288532,3.5182694976098268,6.229139686592917,4.678186910793868,1.763820649925052,3.31735388952631,1.4333281083270542,2.155519080545766,7.850306107444827,2,"[6.229139686592917,4.678186910793868,1.763820649925052]"
533,Nanopartículas de óxido de zinc,Nanopartículas de óxido de holmio (Ho₂O₃),Láseres,2024-09-29,533,533,9.147386858370444,6.942949855061322,4.925577296653757,6.229139686592917,5.281823931541464,2.087914903621528,3.704378509971047,3.869985892483046,1.437012720363844,6.399706065851761,2,"[6.229139686592917,5.281823931541464,2.087914903621528]"
534,Nanopartículas de oro,Nanopartículas de óxido de estaño (SnO₂),Imanes,2023-12-23,534,534,9.486178964236016,6.942949855061322,4.221923397131792,4.568035770168138,5.432733186728362,1.583075777671248,1.4928092502868398,1.4333281083270542,4.311038161091532,5.973058994794977,0,"[4.568035770168138,5.432733186728362,1.583075777671248]"
535,Nanopartículas de dióxido de titanio,MXenes (null),Almacenamiento de energía,2023-11-05,535,535,11.518931599429449,6.509015489119989,3.0491668979285165,4.844886422905602,4.074549890046272,3.2347099551629044,1.5480984817789447,0.7166640541635271,3.5925318009096103,7.338329622176686,1,"[4.844886422905602,4.074549890046272,3.2347099551629044]"
536,Nanopartículas de óxido de itrio,Nanopartículas de cobre (Cu),Imanes,2024-08-25,536,536,8.131010540773728,6.509015489119989,4.221923397131792,5.3985877283805275,5.281823931541464,1.1280973061358108,1.658676944763155,3.583320270817635,2.514772260636727,6.826353136908545,2,"[5.3985877283805275,5.281823931541464,1.1280973061358108]"
537,Nanomateriales cristalinos,Nanopartículas de óxido de disprosio (Dy₂O₃),Catalizadores,2024-02-05,537,537,11.180139493563876,6.509015489119989,3.5182694976098268,5.121737075643065,4.678186910793868,2.474334975336557,2.4327261856526277,2.0783257570742286,2.4429216246185352,7.2530002079653295,2,"[5.121737075643065,4.678186910793868,2.474334975336557]"
538,Nanopartículas de óxido de tungsteno,Nanopartículas de óxido de terbio (Tb₄O₇),Fósforos,2024-03-10,538,538,8.808594752504872,6.942949855061322,2.8146155980878613,4.429610443799407,3.923640634859373,1.8822397041603027,0.8293384723815775,1.0749960812452906,2.730324168691304,5.7170707521609065,2,"[4.429610443799407,3.923640634859373,1.8822397041603027]"
539,Nanopartículas de óxido de erbio,Hidróxidos dobles laminares (null),Sensores,2024-01-18,539,539,9.147386858370444,6.509015489119989,2.580064298247206,4.014334464693213,3.923640634859373,1.6267038502842353,0.6634707779052621,2.436657784155992,2.155519080545766,7.850306107444827,0,"[4.014334464693213,3.923640634859373,1.6267038502842353]"
540,Nanopartículas de óxido de erbio,Nanopartículas de óxido de erbio (Er₂O₃),Imanes,2024-07-06,540,540,11.85772370529502,5.641146757237324,3.752820797450482,3.3222078328495552,3.772731379672474,1.1093995607302447,1.0504953983499983,1.8633265408251702,2.011817808509382,5.546411923738193,0,"[3.3222078328495552,3.772731379672474,1.1093995607302447]"
541,Nanopartículas de óxido de europio,Nanopartículas de óxido de europio (Eu₂O₃),Transistores de alta velocidad,2024-03-07,541,541,8.808594752504872,6.075081123178657,2.345512998406551,5.3985877283805275,4.5272776556069685,1.2839118511821934,3.2620646580342054,1.7199937299924648,1.077759540272883,4.607788367413268,2,"[5.3985877283805275,4.5272776556069685,1.2839118511821934]"
542,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de erbio (Er₂O₃),Adsorción y catálisis,2023-11-28,542,542,10.16376317596716,5.207212391295991,3.5182694976098268,5.121737075643065,3.4709128692986764,0.9535850156838621,3.0961969635578894,0.7166640541635271,1.005908904254691,7.76497669323347,2,"[5.121737075643065,3.4709128692986764,0.9535850156838621]"
543,Nanopartículas de óxido de neodimio,Nanopartículas de cobre (Cu),Protección solar,2024-08-04,543,543,10.502555281832732,4.339343659413326,2.8146155980878613,3.8759091383244813,6.338188717849756,3.247175118766615,1.60338771327105,0.7166640541635271,0.359253180090961,6.314376651640404,1,"[3.8759091383244813,6.338188717849756,3.247175118766615]"
544,Siliceno,Nanopartículas de óxido de cerio (CeO₂),Sensores,2024-06-07,544,544,10.841347387698304,7.376884221002654,4.221923397131792,4.429610443799407,6.036370207475959,1.9570306857825663,2.266858491176312,4.156651514148457,0.8622076322183065,5.290423681104122,0,"[4.429610443799407,6.036370207475959,1.9570306857825663]"
545,Nanopartículas de óxido de cobalto,Nanopartículas de óxido de neodimio (Nd₂O₃),Baterías,2024-06-06,545,545,8.808594752504872,7.810818586943987,5.160128596494412,4.291185117430675,6.338188717849756,0.9473524338820066,2.9856185005736795,2.2933249733232866,0.5748050881455377,5.63174133794955,0,"[4.291185117430675,6.338188717849756,0.9473524338820066]"
546,Nanopartículas de óxido de europio,Nanopartículas de óxido de lutecio (Lu₂O₃),Imanes,2024-03-15,546,546,9.824971070101588,7.810818586943987,2.110961698565896,4.291185117430675,4.074549890046272,2.087914903621528,3.427932352510521,3.2966546491522246,1.437012720363844,6.2290472374290475,2,"[4.291185117430675,4.074549890046272,2.087914903621528]"
547,Nanopartículas de óxido de samario,Puntos cuánticos de carbono ©,Electrónica flexible,2024-09-24,547,547,9.824971070101588,6.075081123178657,3.0491668979285165,6.921266318436573,3.772731379672474,0.7728401434300581,2.488015417144733,2.0783257570742286,2.083668444527574,5.802400166372263,2,"[6.921266318436573,3.772731379672474,0.7728401434300581]"
548,Siliceno,Nanosheets de nitruro de boro (BN),Imanes,2024-02-06,548,548,9.824971070101588,5.641146757237324,4.221923397131792,5.260162402011796,3.621822124485575,2.162705885243792,3.925535435939467,2.938322622070461,3.5925318009096103,6.911682551119902,2,"[5.260162402011796,3.621822124485575,2.162705885243792]"
549,Nanopartículas de óxido de europio,Antimoneno (Sb),Imanes,2024-08-01,549,549,9.486178964236016,6.509015489119989,3.2837181977691716,4.844886422905602,4.980005421167665,1.5269825414545504,2.875040037589469,0.8599968649962324,1.2933114483274597,5.8877295805836205,2,"[4.844886422905602,4.980005421167665,1.5269825414545504]"
550,Nanopartículas de núcleo-cáscara,Nanopartículas de hierro (Fe),Fósforos,2024-04-30,550,550,10.502555281832732,7.376884221002654,2.345512998406551,3.73748381195575,5.583642441915262,0.9785153428912832,0.9952061668578931,1.5766609191597596,1.005908904254691,6.485035480063118,0,"[3.73748381195575,5.583642441915262,0.9785153428912832]"
551,Nanopartículas metálicas,Nanopartículas de óxido de samario (Sm₂O₃),Dispositivos electrónicos,2024-04-05,551,551,9.824971070101588,6.075081123178657,3.0491668979285165,3.73748381195575,4.829096165980767,1.539447705058261,3.0409077320657847,1.0749960812452906,1.7962659004548052,4.778447195835982,0,"[3.73748381195575,4.829096165980767,1.539447705058261]"
552,Nanopartículas de óxido de holmio,Puntos cuánticos de carbono ©,Imanes,2024-08-09,552,552,8.4698026466393,8.24475295288532,2.345512998406551,3.0453571801120924,3.923640634859373,1.0470737427116916,2.598593880128943,2.0066593516578757,2.802174804709496,6.314376651640404,0,"[3.0453571801120924,3.923640634859373,1.0470737427116916]"
553,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de disprosio (Dy₂O₃),Baterías,2024-03-23,553,553,11.180139493563876,6.942949855061322,3.0491668979285165,3.8759091383244813,5.130914676354565,2.474334975336557,1.5480984817789447,0.7166640541635271,2.874025440727688,5.546411923738193,1,"[3.8759091383244813,5.130914676354565,2.474334975336557]"
554,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de neodimio (Nd₂O₃),Imanes,2024-08-09,554,554,9.486178964236016,7.376884221002654,3.0491668979285165,3.183782506480824,4.980005421167665,1.2278186149654955,1.1610738613342086,1.2899952974943487,2.011817808509382,7.679647279022113,0,"[3.183782506480824,4.980005421167665,1.2278186149654955]"
555,MXenes,Nanopartículas de óxido de tungsteno (WO₃),Imanes,2024-04-20,555,555,11.180139493563876,6.075081123178657,5.160128596494412,5.67543838111799,4.980005421167665,2.8482898834478756,1.0504953983499983,3.0099890274868137,0.8622076322183065,7.338329622176686,2,"[5.67543838111799,4.980005421167665,2.8482898834478756]"
556,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de itrio (Y₂O₃),Refuerzo en caucho,2024-07-04,556,556,9.147386858370444,6.942949855061322,3.2837181977691716,4.291185117430675,5.281823931541464,3.022802173899824,2.875040037589469,3.941652297899399,2.6584735326731117,6.2290472374290475,1,"[4.291185117430675,5.281823931541464,3.022802173899824]"
557,Nanopartículas de óxido de tulio,Nanosheets de MOF 2D (null),Refuerzo en materiales compuestos,2023-10-28,557,557,10.841347387698304,8.24475295288532,4.925577296653757,4.291185117430675,3.772731379672474,1.7700532317269073,1.4928092502868398,2.938322622070461,1.9399671724911896,4.181141296356484,2,"[4.291185117430675,3.772731379672474,1.7700532317269073]"
558,Siliceno,Nanohornos de carbono ©,Imanes,2023-12-24,558,558,10.502555281832732,6.075081123178657,4.691025996813102,5.3985877283805275,4.678186910793868,1.377400578210023,3.31735388952631,1.5766609191597596,2.802174804709496,7.850306107444827,2,"[5.3985877283805275,4.678186910793868,1.377400578210023]"
559,Nanopartículas de óxido de praseodimio,Puntos cuánticos de carbono ©,Aislamiento térmico,2024-07-05,559,559,9.486178964236016,8.24475295288532,2.580064298247206,3.0453571801120924,4.980005421167665,1.1280973061358108,2.6538831116210484,2.5083241895723445,1.5807139924002285,4.693117781624625,0,"[3.0453571801120924,4.980005421167665,1.1280973061358108]"
560,Nanopartículas de óxido de holmio,Nanopartículas de óxido de samario (Sm₂O₃),Imanes,2023-11-08,560,560,10.841347387698304,6.075081123178657,4.691025996813102,3.0453571801120924,5.130914676354565,1.5643780322656822,2.8197508060973635,1.2899952974943487,1.724415264436613,7.423659036388043,0,"[3.0453571801120924,5.130914676354565,1.5643780322656822]"
561,Nanopartículas de óxido de hierro,Nanopartículas de óxido de lutecio (Lu₂O₃),Imanes,2023-12-12,561,561,9.486178964236016,7.810818586943987,5.3946798963350675,4.844886422905602,3.621822124485575,2.1066126490270936,1.7692554077473657,2.8666562166541083,0.359253180090961,6.14371782321769,2,"[4.844886422905602,3.621822124485575,2.1066126490270936]"
562,Nanopartículas de óxido de samario,MXenes (null),Fósforos,2024-02-20,562,562,11.518931599429449,6.509015489119989,2.580064298247206,4.1527597910619445,3.923640634859373,1.2278186149654955,2.598593880128943,2.364991378739639,1.437012720363844,6.058388409006334,0,"[4.1527597910619445,3.923640634859373,1.2278186149654955]"
563,Nanopartículas de óxido de tulio,Fullerenos (C₆₀),Imanes,2024-05-09,563,563,9.824971070101588,6.075081123178657,3.5182694976098268,4.568035770168138,6.790916483410453,1.8074487225380391,1.1610738613342086,1.0749960812452906,2.730324168691304,7.76497669323347,0,"[4.568035770168138,6.790916483410453,1.8074487225380391]"
564,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de erbio (Er₂O₃),Sensores,2024-04-10,564,564,9.147386858370444,6.509015489119989,3.987372097291137,4.983311749274333,3.3200036141117772,1.3898657418137337,3.704378509971047,0.8599968649962324,2.6584735326731117,5.546411923738193,2,"[4.983311749274333,3.3200036141117772,1.3898657418137337]"
565,Materiales nanoporosos,Nanopartículas de óxido de gadolinio (Gd₂O₃),Biomedicina,2023-11-29,565,565,10.502555281832732,5.641146757237324,5.3946798963350675,5.67543838111799,3.3200036141117772,0.6793514164022285,2.266858491176312,0.7883304595798798,3.9517849810005714,5.119764852681409,2,"[5.67543838111799,3.3200036141117772,0.6793514164022285]"
566,Nanopartículas de óxido de lutecio,Puntos cuánticos de carbono ©,Imanes,2024-08-20,566,566,10.16376317596716,6.509015489119989,3.752820797450482,3.3222078328495552,4.5272776556069685,0.9473524338820066,2.930329269081574,3.2249882437358717,2.155519080545766,4.181141296356484,0,"[3.3222078328495552,4.5272776556069685,0.9473524338820066]"
567,Nanopartículas de óxido de terbio,Nanopartículas de óxido de disprosio (Dy₂O₃),Catalizadores,2024-04-21,567,567,11.85772370529502,7.810818586943987,2.8146155980878613,3.73748381195575,4.5272776556069685,2.1066126490270936,3.427932352510521,3.153321838319519,3.9517849810005714,5.8877295805836205,0,"[3.73748381195575,4.5272776556069685,2.1066126490270936]"
568,Nanomateriales cristalinos,Nanopartículas de dióxido de titanio (TiO₂),Catalizadores,2024-06-08,568,568,10.502555281832732,6.942949855061322,3.752820797450482,4.568035770168138,4.074549890046272,2.648847265788506,2.930329269081574,2.5799905949886974,0.5748050881455377,7.5943178648107565,1,"[4.568035770168138,4.074549890046272,2.648847265788506]"
569,Nanopartículas de óxido de tungsteno,Nanopartículas de óxido de erbio (Er₂O₃),Conductores eléctricos,2024-09-16,569,569,10.841347387698304,5.641146757237324,3.752820797450482,4.1527597910619445,4.074549890046272,0.7790727252319134,1.7139661762552605,4.299984324981162,1.2933114483274597,6.2290472374290475,0,"[4.1527597910619445,4.074549890046272,0.7790727252319134]"
570,Grafeno,Grafeno ©,Almacenamiento de energía,2023-11-18,570,570,9.486178964236016,6.509015489119989,5.629231196175723,2.4916558746371664,4.225459145233171,0.6357233437892413,2.9856185005736795,3.2966546491522246,1.365162084345652,7.935635521656184,0,"[2.4916558746371664,4.225459145233171,0.6357233437892413]"
571,Nanopartículas de óxido de magnesio,Nanopartículas de óxido de zinc (ZnO),Transistores de alta velocidad,2023-12-11,571,571,9.147386858370444,6.942949855061322,2.345512998406551,3.3222078328495552,5.432733186728362,2.287357521280898,3.2620646580342054,1.0749960812452906,0.718506360181922,5.7170707521609065,0,"[3.3222078328495552,5.432733186728362,2.287357521280898]"
572,Nanopartículas de óxido de hafnio,Nanopartículas de sílice (SiO₂),Fósforos,2024-06-01,572,572,9.824971070101588,6.075081123178657,4.456474696972447,4.568035770168138,3.772731379672474,3.465315481831551,2.1009907966999966,4.22831791956481,1.9399671724911896,4.266470710567841,1,"[4.568035770168138,3.772731379672474,3.465315481831551]"
573,Antimoneno,Nanopartículas de óxido de disprosio (Dy₂O₃),Sensores,2024-08-20,573,573,9.824971070101588,5.641146757237324,5.160128596494412,3.8759091383244813,5.734551697102161,4.101038825620792,3.0409077320657847,3.2966546491522246,1.077759540272883,5.034435438470052,1,"[3.8759091383244813,5.734551697102161,4.101038825620792]"
574,Nanopartículas de óxido de terbio,Nanopartículas de óxido de erbio (Er₂O₃),Imanes,2024-06-25,574,574,10.502555281832732,8.24475295288532,4.456474696972447,5.67543838111799,3.3200036141117772,2.1066126490270936,2.4327261856526277,1.4333281083270542,0.7903569962001142,6.399706065851761,2,"[5.67543838111799,3.3200036141117772,2.1066126490270936]"
575,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de tulio (Tm₂O₃),Revestimientos protectores,2024-10-15,575,575,9.824971070101588,7.810818586943987,4.925577296653757,3.0453571801120924,6.036370207475959,1.3337725055970358,1.4375200187947346,0.8599968649962324,2.874025440727688,6.570364894274475,0,"[3.0453571801120924,6.036370207475959,1.3337725055970358]"
576,Nanopartículas de óxido de aluminio,Nanopartículas de cobre (Cu),Imanes,2023-12-16,576,576,10.16376317596716,8.24475295288532,2.580064298247206,3.73748381195575,4.074549890046272,1.1467950515413765,0.5528923149210517,4.299984324981162,2.874025440727688,5.7170707521609065,0,"[3.73748381195575,4.074549890046272,1.1467950515413765]"
577,Nanoespumas,Nanopartículas de óxido de iterbio (Yb₂O₃),Materiales de construcción,2024-01-19,577,577,11.85772370529502,8.24475295288532,3.5182694976098268,3.8759091383244813,2.8672758485510803,1.2465163603710614,0.8293384723815775,2.2933249733232866,2.011817808509382,6.399706065851761,2,"[3.8759091383244813,2.8672758485510803,1.2465163603710614]"
578,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de lutecio (Lu₂O₃),Tratamiento de aguas,2024-01-02,578,578,9.486178964236016,8.24475295288532,2.580064298247206,3.73748381195575,4.37636840042007,2.1066126490270936,1.2716523243184188,3.5116538654012825,0.5748050881455377,7.935635521656184,0,"[3.73748381195575,4.37636840042007,2.1066126490270936]"
579,Nanosheets de MOF 2D,Nanopartículas de sílice (SiO₂),Refuerzo en materiales compuestos,2024-01-18,579,579,9.824971070101588,6.075081123178657,3.2837181977691716,4.014334464693213,4.074549890046272,1.8822397041603027,4.201981593399993,2.0066593516578757,2.802174804709496,5.546411923738193,0,"[4.014334464693213,4.074549890046272,1.8822397041603027]"
580,Nanopartículas de óxido de iterbio,Nanopartículas de sílice (SiO₂),Refuerzo en caucho,2024-03-29,580,580,8.808594752504872,7.810818586943987,4.691025996813102,4.291185117430675,4.074549890046272,1.458424141634142,1.2163630928263138,1.5049945137434069,1.9399671724911896,7.5089884505994,2,"[4.291185117430675,4.074549890046272,1.458424141634142]"
581,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de holmio (Ho₂O₃),Imanes,2024-06-03,581,581,9.486178964236016,8.24475295288532,3.5182694976098268,3.73748381195575,5.885460952289059,1.9134026131695794,3.0961969635578894,3.583320270817635,2.6584735326731117,7.850306107444827,0,"[3.73748381195575,5.885460952289059,1.9134026131695794]"
582,Hidróxidos dobles laminares,Puntos cuánticos de carbono ©,Imanes,2024-09-02,582,582,11.180139493563876,7.810818586943987,4.456474696972447,6.229139686592917,3.3200036141117772,1.763820649925052,2.7091723431131536,3.4399874599849296,2.802174804709496,4.266470710567841,2,"[6.229139686592917,3.3200036141117772,1.763820649925052]"
583,Nanopartículas de óxido de holmio,Nanopartículas de óxido de aluminio (Al₂O₃),Fósforos,2023-11-12,583,583,9.147386858370444,7.376884221002654,3.752820797450482,4.014334464693213,3.923640634859373,0.9785153428912832,1.5480984817789447,2.723323405821403,1.5807139924002285,7.850306107444827,0,"[4.014334464693213,3.923640634859373,0.9785153428912832]"
584,Nanopartículas de óxido de erbio,Nanopartículas de óxido de gadolinio (Gd₂O₃),Imanes,2024-06-13,584,584,11.518931599429449,5.641146757237324,4.221923397131792,4.291185117430675,5.885460952289059,2.8482898834478756,3.3726431210184153,3.941652297899399,0.9340582682364987,4.5224589532019115,1,"[4.291185117430675,5.885460952289059,2.8482898834478756]"
585,Fullerenos,Nanopartículas de óxido de circonio (ZrO₂),Imanes,2024-06-30,585,585,9.824971070101588,6.509015489119989,5.3946798963350675,2.906931853743361,6.790916483410453,0.648188507392952,2.488015417144733,0.8599968649962324,2.155519080545766,5.7170707521609065,0,"[2.906931853743361,6.790916483410453,0.648188507392952]"
586,Nanosheets de MOF 2D,Nanopartículas de óxido de hierro (Fe₂O₃),Protección solar,2024-08-27,586,586,10.841347387698304,6.075081123178657,2.580064298247206,5.537013054749259,4.37636840042007,0.6357233437892413,3.704378509971047,3.2249882437358717,1.9399671724911896,5.461082509526836,2,"[5.537013054749259,4.37636840042007,0.6357233437892413]"
587,Nanopartículas de óxido de gadolinio,Nanopartículas de celulosa (C₆H₁₀O₅),Catalizadores,2023-11-13,587,587,9.824971070101588,5.641146757237324,3.5182694976098268,6.229139686592917,5.432733186728362,1.4085634872192996,2.3774369541605225,0.7166640541635271,0.8622076322183065,5.63174133794955,2,"[6.229139686592917,5.432733186728362,1.4085634872192996]"
